appid,voted_up,review
1973530,1,"이상이 무엇인지 아시오? 거던이 이상이다 거던이나 돌아라"
1973530,1,스토리 좋고 게임 본연의 재미도 꽤 있고 가챠는 전혀 걱정하지 않으셔도 되는 수준 월 정액 정도 결제해주면 이상하게 자원이 남는 느낌입니다.
1973530,1,로보토미도 제가 직접 플레이해본적은 없었고 스토리도 유튜브로만 봐서 아는 유저 입장으로는 로보토미 내용을 자세히 몰라도 즐길수 있어서 좋은듯
1973530,1,"성우진이 정말 좋고 세계관과 스토리 그리고 노래가 좋음 게임 플레이도 나쁘지않음 근데 뽑기가 안나와요.ㅏ...."
1973530,1,친구가 계속 하라고 하길래 계속 거절하는 것도 아닌 것 같아서 시작했다가 정신을 차리니 이미 이 게임에 빠져있었습니다.
1973530,1,여기에 쓸껄 아닌데 모바일 최적화 개노답임 그래서 스팀으로만 함
1973530,1,말해 뭐해!!! 당장 시작하세요!!! 모두가 이 게임을 알았으면 좋겠습니다!!! 모두가 이 게임 스토리를 봤으면 좋겠습니다!!!! 진짜 갓겜임!!!
1973530,1,내게 돌아와 캐시!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
1973530,1,"스토리가 정말 좋다 특히 4장부터는 웬만한 패키지게임보다도 좋은 연출과 스토리를 보여줌 또한 다른 가챠모바일 게임과 달리 현질필요도가 엄청 낮은편, 6개월마다 약 15000원 정도에 판매되는 시즌패스만 사도 크게 부족함없이 충분히 게임을 즐길수 있을정도임 개인적으로는 해봤던 모바일게임중 단연 최고라고 생각함"
1973530,1,"폰 게임인데 폰으로 하면 눈 아파서 못 하는 게임  캐릭터들이 매력있고 게임 스토리가 삼류 스토리가 아니고 유니크해서 좋다 ( 천사와 악마가 있었다 ,미소녀들이 총들고 나와서 싸워야한다 이딴 개 븅냐링이 아니다 )  턴제게임인데 한턴에 전부다 전투를 해서 보는 맛이 좋고 답답함이 덜 한다  거울던전 하루에 두번 이상하면 답답해 뒤진다.  ( 안 답답하지는 않음, 헤븐 번즈 레드인가 그런 jrpg 턴제는 한새끼 싸우는 걸 일일히 다 봐줘야 해서 답답해 뒤지는데 이 게임은 와다다다 싸워서 괜찮다 근데 상대방 체력 다 까서 죽이는 건 또 하나씩 다 봐줘야 하는게 씨벌 답답해 그냥 쳐 죽이라고 )  게임이 혜자스럽다 가챠해야 한다고 돈 존나 쓸필요 없다 니케처럼 등골 빨아먹지는 않는다.  ( 현질많이해서 은행에서 전화온건 니케가 처음  씨발 현질을 했는데 별로 만족스럽지가 않아 달라진게 거의 없다고 병신같은 니케 )  본인이 덱 빨리 맞추고 싶으면 현질하면 되고 본인선택"
1973530,1,거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던 거던
1973530,1,입문이 조금 빡세긴 했는데 한번 빠지면 못 빠져나옴 이거 말안됨 겁나 재밌음
1973530,1,진짜 인생에서 한번쯤 대가리가 깨지는 느낌을 받고싶으면 꼭해봐라 진짜 인생겜이다
1973530,1,일단 잔인하고요 재밌고요 스릴있고요 할맛있고요 쌈뽕합니다.
1973530,1,"호불호가잇는 전투시스템에  설명이 부족해 익숙해지는데 좀 어려움이 있지만 그 단계만 지나면 갓겜진입 스토리 개맛도리 입니다"
1973530,1,그저 갓겜.. 스토리는 눈물 없이 볼수없다 ㅠㅠ 그레고르님 버전 엔딩 진짜 좋음! 띵곡!
1973530,1,이스마엘쨩 ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ
1973530,1,갓겜갓겜갓겜갓겜갓겜갓겜갓겜갓겜갓겜갓겜갓겜갓겜갓겜갓겜갓겜갓겜갓겜갓겜갓겜갓겜갓겜갓겜갓겜갓겜갓겜갓겜갓겜갓겜갓겜갓겜갓겜갓겜갓겜갓겜갓겜갓겜갓겜갓겜갓겜 파우정실파우정실파우정실파우정실파우정실파우정실파우정실파우정실파우정실파우정실파우정실파우정실파우정실파우정실파우정실파우정실파우정실파우정실파우정실파우정실파우정실파우정실파우정실파우정실파우정실파우정실파우정실파우정실파우정실파우정실파우정실파우정실파우정실파우정실파우정실파우정실파우정실파우정실파우정실파우정실파우정실파우정실파우정실파우정실파우정실파우정실파우정실파우정실파우정실파우정실파우정실파우정실파우정실파우정실파우정실파우정실파우정실파우정실파우정실파우정실보스전전작보다쉬움보스전전작보다쉬움보스전전작보다쉬움보스전전작보다쉬움보스전전작보다쉬움거던바를먹으세요거던바를먹으세요거던바를먹으세요거던바를먹으세요거던바를먹으세요거던바를먹으세요거던바를먹으세요거던바를먹으세요거던바를먹으세요거던바를먹으세요거던바를먹으세요거던바를먹으세요거던바를먹으세요거던바를먹으세요거던바를먹으세요거던바를먹으세요거던바를먹으세요거던바를먹으세요거던바를먹으세요거던바를먹으세요거던바를먹으세요거던바를먹으세요거던바를먹으세요거던바를먹으세요거던바를먹으세요거던바를먹으세요거던바를먹으세요거던바를먹으세요거던바를먹으세요거던바를먹으세요거던바를먹으세요거던바를먹으세요거던바를먹으세요거던바를먹으세요거던바를먹으세요거던바를먹으세요
1973530,1,미쳐버린 타격감과 미쳐버린 노래와 연출과 스토리 그냥 개 갓겜임
1973530,1,이 게임을 하면서 탓을 많이하게 되었어요 근데 재미있어요
1973530,1,파우스트 그는 신이야!파우스트 그는 신이야!파우스트 그는 신이야!파우스트 그는 신이야!파우스트 그는 신이야!파우스트 그는 신이야!파우스트 그는 신이야!파우스트 그는 신이야!파우스트 그는 신이야!파우스트 그는 신이야!파우스트 그는 신이야!파우스트 그는 신이야!파우스트 그는 신이야!파우스트 그는 신이야!파우스트 그는 신이야!파우스트 그는 신이야!파우스트 그는 신이야!파우스트 그는 신이야!파우스트 그는 신이야!파우스트 그는 신이야!파우스트 그는 신이야!파우스트 그는 신이야!파우스트 그는 신이야!파우스트 그는 신이야!파우스트 그는 신이야!파우스트 그는 신이야!파우스트 그는 신이야!파우스트 그는 신이야!파우스트 그는 신이야!파우스트 그는 신이야!파우스트 그는 신이야!파우스트 그는 신이야!파우스트 그는 신이야!파우스트 그는 신이야!파우스트 그는 신이야!파우스트 그는 신이야!파우스트 그는 신이야!파우스트 그는 신이야!파우스트 그는 신이야!파우스트 그는 신이야!파우스트 그는 신이야!파우스트 그는 신이야!파우스트 그는 신이야!파우스트 그는 신이야!파우스트 그는 신이야!파우스트 그는 신이야!파우스트 그는 신이야!파우스트 그는 신이야!파우스트 그는 신이야!파우스트 그는 신이야!파우스트 그는 신이야!
1973530,1,거던을 돌아야해요?거?던을 돌아야해요거던?돌아야해요거던을돌어?야해요?거?던? 돌??아요??거던을 돌아요거ㄷ?ㅓㄴ?돌아?돌ㅇ...거던을 돌아요거던을 돌아요거던을돌아요?거던?거던??거?더...ㄴ..ㄱ.ㅓ...ㄷ....ㅓ.ㄴ...?.........
1973530,1,관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!관리자나리!!!!
1973530,1,림버스 컴퍼니!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
1973530,1,고전소설을 도시에 맞게 재해석해 우리 앞에 먹기 편하게 전달해주는 게임.
1973530,1,리세와 리세 그리고또 리세그다음도 리세 걍리세 무한리세 계속리세 일단리세
1973530,1,네탓이군!!네탓이군!!네탓이군!!네탓이군!!네탓이군!!네탓이군!!네탓이군!!네탓이군!!네탓이군!!네탓이군!!네탓이군!!네탓이군!!네탓이군!!네탓이군!!네탓이군!!네탓이군!!네탓이군!!네탓이군!!네탓이군!!네탓이군!!네탓이군!!네탓이군!!네탓이군!!네탓이군!!네탓이군!!네탓이군!!네탓이군!!네탓이군!!네탓이군!!네탓이군!!네탓이군!!네탓이군!!네탓이군!!네탓이군!!네탓이군!!네탓이군!!네탓이군!!네탓이군!!네탓이군!!네탓이군!!네탓이군!!네탓이군!!네탓이군!!네탓이군!!네탓이군!!네탓이군!!네탓이군!!네탓이군!!네탓이군!!네탓이군!!네탓이군!!네탓이군!!네탓이군!!네탓이군!!네탓이군!!네탓이군!!네탓이군!!네탓이군!!네탓이군!!네탓이군!!네탓이군!!네탓이군!!네탓이군!!네탓이군!!네탓이군!!네탓이군!!
1973530,1,천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이 천장에 사람이
1973530,1,"ㄹㅇ 스토리도 탄탄하고 ㅈㄴ재밌음 그 기존의 턴제게임인데 플레이 방식도 새로움, 좀 설명이 너무 부족한거하고 약고어 있긴한데 그거 견디면 ㄹㅇ 할만한 게임"
1973530,1,림버스를 그만하려 합니다 홍루를 더 이상 못 보겠습니다 홍루가 남자로 보입니다 그리고 그 남자를 사랑하게 됐습니다 이뤄질 수 없다는 걸 알기에 홍루를 사랑하는 심장을 찢어내려 합니다 롭붕이분들 홍루를 아껴주세요 그러나 조심하십시오 저처럼 죽을 만큼 사랑하게 되면 골단 당하는 고통을 맛보게 될 겁니다 홍루와 이뤄질 수 없다는 걸 알기에 눈물만 흘리다 결국 그 낮은울음 속으로 가라앉게 될 겁니다
1973530,1,사람을 잡아먹는 나쁜 혈귀들이네요~ 어떻게 해야 할까요?
1973530,1,시ㅣㅣㅣㅣㅣ벌 내 인생 첫 리뷰는 림버스 컴퍼니가 가져갑니다 진심으로 재밌게 플레이하고 있는 중이며 훌룡하다고 생각하는 게임성과 완성도 높은 스토리가 저를 끌어당겼다고 표현할 수 밖에 없습니다. 무료 게임이라고 생각하여도 매우 높은 아니 이게 무료가 맞나라는 생각이 들 정도로 높은 완성도입니다 무과금으로 풍분히 가능하다고 생각하며 만약 기회가 된다 싶으시다면 꼭 하시길 바라겠습니다 저도 아직 초보자지만 재밌게 하고 있고 충분히 즐길수 있습니다! ( 특히 거던 딜뽕 ㅈ됩니다. )
1973530,1,니탓이군 이스마엘!@!!!!!!!!!!!!!!!!!!!
1973530,1,히히 거던바 맛있다 히히 거던바 맛있다 히히 거던바 맛있다 히히 거던바 맛있다 히히 거던바 맛있다 히히 거던바 맛있다 히히 거던바 맛있다 히히 거던바 맛있다 히히 거던바 맛있다 히히 거던바 맛있다 히히 거던바 맛있다 히히 거던바 맛있다 히히 거던바 맛있다 히히 거던바 맛있다 히히 거던바 맛있다 히히 거던바 맛있다 히히 거던바 맛있다 히히 거던바 맛있다 히히 거던바 맛있다 히히 거던바 맛있다 히히 거던바 맛있다 히히 거던바 맛있다 히히 거던바 맛있다 히히 거던바 맛있다 히히 거던바 맛있다 히히 거던바 맛있다 히히 거던바 맛있다 히히 거던바 맛있다 히히 거던바 맛있다 히히 거던바 맛있다 히히 거던바 맛있다 히히 거던바 맛있다 히히 거던바 맛있다 히히 거던바 맛있다 히히 거던바 맛있다 히히 거던바 맛있다 히히 거던바 맛있다 히히 거던바 맛있다 히히 거던바 맛있다 히히 거던바 맛있다 히히 거던바 맛있다 히히 거던바 맛있다 히히 거던바 맛있다 히히 거던바 맛있다 히히 거던바 맛있다 히히 거던바 맛있다 히히 거던바 맛있다 히히 거던바 맛있다 히히 거던바 맛있다 히히 거던바 맛있다 히히 거던바 맛있다 히히 거던바 맛있다 히히 거던바 맛있다 히히 거던바 맛있다 히히 거던바 맛있다 히히 거던바 맛있다 히히 거던바 맛있다 히히 거던바 맛있다 히히 거던바 맛있다 히히 거던바 맛있다 히히 거던바 맛있다 히히 거던바 맛있다 히히 거던바 맛있다 히히 거던바 맛있다 히히 거던바 맛있다
1973530,1,"오늘로서 플레이타임 414시간... 골단의 뽕맛을 드디어 알았습니다...  뼈깎으러 갑니다"
